ID,DLS,MLS,VEB,LAB,DOS,DES,DOB,DFD,CES,CPB,CAD,AFS,AES,AFD,OPB,NAB,HES,NOS,SOS,LAS
LFH7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LFI1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LFI2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LFI3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LFI4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LFI5,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
LFI8,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LGA1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
LGA2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
LGB5,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LGB6,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LGC1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
LGC3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LGC4,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LGC8,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
LGD2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGD4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LGE2,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
LGE9,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
LGF1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0
LGG4,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0
LGG5,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LGG6,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
LGH1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LGH4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
LGH5,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
LGH6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LGH8,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LGH9,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LGI3,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
LGI5,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
LGI8,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
LHA1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
LHA4,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
LHA5,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0
LHA7,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
LHA8,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
LHB1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LHB8,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LHC1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
LHC2,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0
LHC5,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
LHC7,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0
LHC9,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0
LHD3,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LHD8,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0
LHD9,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LHE1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
LHE2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
LHE5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LHE7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LHF3,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0
LHF5,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0
LHF8,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0
LHF9,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
LHG3,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
LHG8,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
LHG9,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0
LHH2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
LHH4,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
LHH7,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
LHH9,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
LHI1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LHI3,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0
LHI4,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
LHI5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
LIA3,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
LIA4,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
LIA5,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
LIA8,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0
LIB1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
LIB2,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0
LIB3,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
LIC8,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
LIC9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
LID1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
LJA7,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
LJB4,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
LJB5,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
LJB6,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
LNH7,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
LNH9,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
LOE1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
LPA4,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0
MOD4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
MOD9,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
MOE2,0,0,0,0,0,1,0,1,1,0,0,0,NA,1,0,0,0,0,0,0
MOE5,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
MOE6,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
MOE7,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
MPB2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
MUA4,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
OMF6,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
OMF7,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
OMF8,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
OMG5,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
OMH3,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
OMH4,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
OMH5,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
OMI1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ONE7,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
ONE8,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
ONE9,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
ONF1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
